Year,X,Y,Z
2018,350296.4215,4067308.113,236.6932526
2018,350293.8106,4067208.147,239.1254272
2018,350291.1998,4067108.181,242.7814026
2018,350288.5889,4067008.215,246.5989227
2018,350285.9781,4066908.25,250.7872467
2018,350283.3672,4066808.284,255.3498535
2018,350280.7563,4066708.318,260.9483337
2018,350278.1455,4066608.352,269.2203674
2018,350275.5346,4066508.386,277.5110168
2018,350272.9237,4066408.42,285.8452148
2018,350272.0144,4066373.601,287.56427
2018,350244.2331,4069006.211,281.5469055
2018,350241.4717,4068906.249,274.3040161
2018,350238.7103,4068806.287,265.9485779
2018,350235.9489,4068706.325,257.7521667
2018,350233.1875,4068606.363,248.279007
2018,350230.4262,4068506.401,242.6818848
2018,350227.6648,4068406.44,241.9615479
2018,350224.9034,4068306.478,242.8116913
2018,350222.142,4068206.516,241.9721222
2018,350219.3807,4068106.554,241.3499451
2018,350216.6193,4068006.592,240.5553589
2018,350213.8579,4067906.63,238.0510406
2018,350211.0965,4067806.668,238.0416718
2018,350208.3352,4067706.706,234.960556
2018,350205.5738,4067606.745,234.813446
2018,350202.8124,4067506.783,235.0541077
2018,350200.051,4067406.821,235.3660431
2018,350197.2896,4067306.859,238.0979309
2018,350194.5283,4067206.897,241.9182892
2018,350191.7669,4067106.935,245.087677
2018,350189.0055,4067006.973,249.5568085
2018,350186.2441,4066907.012,253.5428772
2018,350183.4828,4066807.05,257.578949
2018,350180.7214,4066707.088,261.7406006
2018,350177.96,4066607.126,265.9110718
2018,350175.1986,4066507.164,273.2357178
2018,350172.4372,4066407.202,278.42453
2018,350171.4725,4066372.278,281.1897888
2018,350143.6912,4069036.638,285
2018,350141.0083,4068936.674,278.4822388
2018,350138.3253,4068836.71,269.0818176
2018,350135.6424,4068736.746,261.8474731
2018,350132.9595,4068636.782,252.0231171
2018,350130.2765,4068536.818,244.7042999
2018,350127.5936,4068436.854,242.8516998
2018,350124.9107,4068336.89,243
2018,350122.2277,4068236.926,242.8285065
2018,350119.5448,4068136.962,242.3514709
2018,350116.8619,4068036.998,241.9211426
2018,350114.179,4067937.034,240.7302246
2018,350111.496,4067837.07,236.718277
2018,350108.8131,4067737.106,235.6352081
2018,350106.1302,4067637.142,235.6226807
2018,350103.4472,4067537.178,235.6999207
2018,350100.7643,4067437.214,235.8795166
2018,350098.0814,4067337.25,237.7476807
2018,350095.3984,4067237.286,242.7404938
2018,350092.7155,4067137.322,246.1187897
2018,350090.0326,4067037.358,250.2743835
2018,350087.3497,4066937.394,254.6492462
2018,350084.6667,4066837.43,258.8336487
2018,350081.9838,4066737.466,263.0097046
2018,350079.3009,4066637.502,267.474884
2018,350076.6179,4066537.538,272.4279175
2018,350073.935,4066437.574,278.5211792
2018,350072.2535,4066374.924,281.1691284
2018,350044.4722,4069006.211,285.4086914
2018,350041.6941,4068906.249,277.3583374
2018,350038.916,4068806.288,268.991333
2018,350036.1379,4068706.327,260.9747009
2018,350033.3598,4068606.365,252.5947266
2018,350030.5817,4068506.404,243.1300354
2018,350027.8036,4068406.442,243
2018,350025.0255,4068306.481,243.0666046
2018,350022.2474,4068206.52,243.0820313
2018,350019.4693,4068106.558,242.9118347
2018,350016.6912,4068006.597,242.597702
2018,350013.913,4067906.635,240.6455688
2018,350011.1349,4067806.674,237.6751404
2018,350008.3568,4067706.712,236.8821564
2018,350005.5787,4067606.751,236.4676819
2018,350002.8006,4067506.79,236.4069672
2018,350000.0225,4067406.828,236.7212067
2018,349997.2444,4067306.867,240.9653931
2018,349994.4663,4067206.905,245.0999603
2018,349991.6882,4067106.944,249.2619476
2018,349988.9101,4067006.983,253.0231781
2018,349986.132,4066907.021,257.6493225
2018,349983.3538,4066807.06,261.4650879
2018,349980.5757,4066707.098,266.2477112
2018,349977.7976,4066607.137,271.1197815
2018,349975.0195,4066507.176,276.2739258
2018,349972.2414,4066407.214,280.7733459
2018,349971.7117,4066388.153,282.7727356
2018,349943.9304,4069007.534,284.3269959
2018,349941.2355,4068907.57,274.9680481
2018,349938.5407,4068807.606,267.0947571
2018,349935.8458,4068707.643,257.5144959
2018,349933.151,4068607.679,249.6803284
2018,349930.4561,4068507.715,243.1481934
2018,349927.7613,4068407.752,243.3621063
2018,349925.0664,4068307.788,243.700943
2018,349922.3716,4068207.824,243.4450226
2018,349919.6767,4068107.861,243
2018,349916.9819,4068007.897,243
2018,349914.287,4067907.933,241.5665283
2018,349911.5922,4067807.969,238.6169434
2018,349908.8973,4067708.006,237.8942413
2018,349906.2025,4067608.042,237.2722626
2018,349903.5076,4067508.078,237.039032
2018,349900.8128,4067408.115,237.3352661
2018,349898.1179,4067308.151,242.4382172
2018,349895.4231,4067208.187,246.1611481
2018,349892.7282,4067108.224,250.3359375
2018,349890.0334,4067008.26,254.7874603
2018,349887.3385,4066908.296,258.9597473
2018,349884.6437,4066808.333,263.4618835
2018,349881.9488,4066708.369,267.3299866
2018,349879.254,4066608.405,272.1013184
2018,349876.5591,4066508.442,277.0604553
2018,349873.8643,4066408.478,282.5801086
2018,349873.8156,4066406.674,282.5808716
2018,349846.0343,4069039.284,283.9612122
2018,349843.2915,4068939.321,278.2793884
2018,349840.5486,4068839.359,269.0503235
2018,349837.8057,4068739.397,260.7107544
2018,349835.0629,4068639.434,252.0856934
2018,349832.32,4068539.472,244.0457459
2018,349829.5771,4068439.509,243.7691193
2018,349826.8343,4068339.547,244
2018,349824.0914,4068239.585,243.8812561
2018,349821.3485,4068139.622,243.1240387
2018,349818.6056,4068039.66,243
2018,349815.8628,4067939.698,241.8404846
2018,349813.1199,4067839.735,239.7806549
2018,349810.377,4067739.773,238.8393707
2018,349807.6342,4067639.81,238.391037
2018,349804.8913,4067539.848,237.9490662
2018,349802.1484,4067439.886,237.997879
2018,349799.4056,4067339.923,241.76091
2018,349796.6627,4067239.961,245.5430603
2018,349793.9198,4067139.999,249.4978943
2018,349791.1769,4067040.036,254.2013855
2018,349788.4341,4066940.074,258.2193298
2018,349785.6912,4066840.111,262.3735046
2018,349782.9483,4066740.149,266.4325256
2018,349780.2055,4066640.187,271.3027954
2018,349777.4626,4066540.224,276.0842896
2018,349774.7197,4066440.262,282.3485413
2018,349774.5967,4066435.779,282.3578796
2018,349745.4925,4069097.492,283.3561096
2018,349742.6308,4068997.533,280.0948181
2018,349739.7691,4068897.574,273.6898193
2018,349736.9073,4068797.615,265.353363
2018,349734.0456,4068697.656,256.5368958
2018,349731.1839,4068597.697,248.0894928
2018,349728.3222,4068497.738,241.372757
2018,349725.4605,4068397.779,244
2018,349722.5988,4068297.82,244
2018,349719.7371,4068197.861,243.5305939
2018,349716.8754,4068097.902,242.3511047
2018,349714.0137,4067997.943,240.9810333
2018,349711.152,4067897.984,240.380661
2018,349708.2902,4067798.025,239.7847748
2018,349705.4285,4067698.066,239.3779602
2018,349702.5668,4067598.106,239.0180664
2018,349699.7051,4067498.147,238.6123962
2018,349696.8434,4067398.188,238.91745
2018,349693.9817,4067298.229,243.7296143
2018,349691.12,4067198.27,247.15979
2018,349688.2583,4067098.311,251.8724365
2018,349685.3966,4066998.352,256.6057434
2018,349682.5348,4066898.393,261.0862427
2018,349679.6731,4066798.434,264.8244019
2018,349676.8114,4066698.475,269.4051209
2018,349673.9497,4066598.516,274.4671021
2018,349671.088,4066498.557,279.8096008
2018,349670.0861,4066463.56,282.0991821
2018,349646.2735,4069123.951,281.9794312
2018,349643.5528,4069023.988,272.7932434
2018,349640.832,4068924.025,272.469574
2018,349638.1112,4068824.062,265.8220825
2018,349635.3905,4068724.099,257.950531
2018,349632.6697,4068624.136,249.458252
2018,349629.9489,4068524.173,242.5639954
2018,349627.2282,4068424.21,244
2018,349624.5074,4068324.247,244
2018,349621.7866,4068224.284,243.036087
2018,349619.0659,4068124.321,241.3070068
2018,349616.3451,4068024.358,241
2018,349613.6243,4067924.395,240.587616
2018,349610.9036,4067824.432,240.9652557
2018,349608.1828,4067724.469,240.0447693
2018,349605.462,4067624.506,239.7455139
2018,349602.7413,4067524.543,239.2012177
2018,349600.0205,4067424.58,239.6693268
2018,349597.2997,4067324.617,243.4972382
2018,349594.579,4067224.654,246.317215
2018,349591.8582,4067124.691,251.5640411
2018,349589.1374,4067024.728,257.0465393
2018,349586.4167,4066924.765,261.3182983
2018,349583.6959,4066824.802,265.9762878
2018,349580.9751,4066724.839,270.7124023
2018,349578.2544,4066624.876,275.1539917
2018,349575.5336,4066524.913,279.7416687
2018,349574.8359,4066499.279,280
2018,349548.3775,4069154.378,281.5986633
2018,349545.5631,4069054.417,274.6118469
2018,349542.7488,4068954.457,262.5437012
2018,349539.9344,4068854.497,254.8111115
2018,349537.12,4068754.536,251.1436462
2018,349534.3056,4068654.576,247.9986267
2018,349531.4913,4068554.615,244.2878265
2018,349528.6769,4068454.655,244.9959869
2018,349525.8625,4068354.695,244.1578979
2018,349523.0482,4068254.734,242.6978149
2018,349520.2338,4068154.774,241.8427124
2018,349517.4194,4068054.813,241.3497162
2018,349514.6051,4067954.853,241.2035828
2018,349511.7907,4067854.893,241.1541138
2018,349508.9763,4067754.932,240.9869537
2018,349506.1619,4067654.972,240.6204987
2018,349503.3476,4067555.011,240.114502
2018,349500.5332,4067455.051,241.1977234
2018,349497.7188,4067355.091,244.8636627
2018,349494.9045,4067255.13,247.716217
2018,349492.0901,4067155.17,251.6077728
2018,349489.2757,4067055.21,256.3522339
2018,349486.4614,4066955.249,261.1720886
2018,349483.647,4066855.289,265.7648621
2018,349480.8326,4066755.328,270.8186035
2018,349478.0182,4066655.368,276.2810059
2018,349475.2039,4066555.408,279.7279968
2018,349474.294,4066523.091,280
2018,349443.8669,4069183.482,281.0733337
2018,349441.4494,4069083.511,273.309967
2018,349439.032,4068983.54,280.2713013
2018,349436.6146,4068883.57,273.4081421
2018,349434.1972,4068783.599,265.8841553
2018,349431.7797,4068683.628,257.1503906
2018,349429.3623,4068583.657,246.0043793
2018,349426.9449,4068483.686,244.6548004
2018,349424.5274,4068383.716,244.9061737
2018,349422.11,4068283.745,243.0229645
2018,349419.6926,4068183.774,242.3364258
2018,349417.2751,4068083.803,242.021347
2018,349414.8577,4067983.833,242.1320038
2018,349412.4403,4067883.862,242.1293793
2018,349410.0229,4067783.891,242.0028229
2018,349407.6054,4067683.92,241.6253662
2018,349405.188,4067583.95,241.2719879
2018,349402.7706,4067483.979,242.4908447
2018,349400.3531,4067384.008,245.7141266
2018,349397.9357,4067284.037,248.7711182
2018,349395.5183,4067184.066,252.4002075
2018,349393.1009,4067084.096,256.4350586
2018,349390.6834,4066984.125,260.0418396
2018,349388.266,4066884.154,264.7487183
2018,349385.8486,4066784.183,269.9369507
2018,349383.4311,4066684.213,275.4777222
2018,349381.0137,4066584.242,280.9572144
2018,349380.3667,4066557.487,280.9851379
2018,349349.9396,4069182.159,282.3248291
2018,349347.088,4069082.2,278.2408142
2018,349344.2364,4068982.24,278.65802
2018,349341.3848,4068882.281,270.9934082
2018,349338.5331,4068782.322,262.2311707
2018,349335.6815,4068682.362,253.0349274
2018,349332.8299,4068582.403,245.8173676
2018,349329.9783,4068482.444,245
2018,349327.1267,4068382.484,244.9459534
2018,349324.2751,4068282.525,243.4048462
2018,349321.4234,4068182.566,242.8289795
2018,349318.5718,4068082.606,242.8221588
2018,349315.7202,4067982.647,242.8126831
2018,349312.8686,4067882.688,242.6266174
2018,349310.017,4067782.728,242.4936218
2018,349307.1654,4067682.769,242.3548431
2018,349304.3137,4067582.81,242.1116028
2018,349301.4621,4067482.85,244.5665588
2018,349298.6105,4067382.891,247.4722748
2018,349295.7589,4067282.932,250.7382813
2018,349292.9073,4067182.972,253.941452
2018,349290.0557,4067083.013,257.5036316
2018,349287.204,4066983.054,262.5918274
2018,349284.3524,4066883.094,265.8833923
2018,349281.5008,4066783.135,271.3725891
2018,349278.6492,4066683.176,276.1078491
2018,349275.8561,4066585.268,280.6548767
2018,349249.3977,4069122.628,287.3729248
2018,349246.4423,4069022.671,279.2503357
2018,349243.4869,4068922.715,270.312561
2018,349240.5315,4068822.759,262.374176
2018,349237.5761,4068722.802,253.0848694
2018,349234.6207,4068622.846,247.431839
2018,349231.6652,4068522.89,245.9776306
2018,349228.7098,4068422.933,245.7980804
2018,349225.7544,4068322.977,243.8272858
2018,349222.799,4068223.021,243.3325958
2018,349219.8436,4068123.064,243.2881012
2018,349216.8882,4068023.108,243.3034973
2018,349213.9328,4067923.152,243.1773834
2018,349210.9774,4067823.195,243.0635681
2018,349208.0219,4067723.239,242.9897614
2018,349205.0665,4067623.283,242.9667511
2018,349202.1111,4067523.327,243.6337433
2018,349199.1557,4067423.37,247.4779968
2018,349196.2003,4067323.414,251.6712036
2018,349193.2449,4067223.458,256.0574646
2018,349190.2895,4067123.501,259.5606689
2018,349187.334,4067023.545,262.5100708
2018,349184.3786,4066923.589,265.8607788
2018,349181.4232,4066823.632,269.984436
2018,349178.4678,4066723.676,276.2485046
2018,349175.5124,4066623.72,279.9814453
2018,349175.3143,4066617.018,279.9830627
2018,349147.5329,4069094.846,287.8896484
2018,349144.638,4068994.888,280.3991699
2018,349141.743,4068894.93,271.1826172
2018,349138.8481,4068794.972,262.2175293
2018,349135.9531,4068695.014,253.937912
2018,349133.0581,4068595.056,247.0761566
2018,349130.1632,4068495.098,245.6509705
2018,349127.2682,4068395.14,244.6034088
2018,349124.3733,4068295.182,243.9239044
2018,349121.4783,4068195.224,243.7788239
2018,349118.5833,4068095.265,243.7460632
2018,349115.6884,4067995.307,243.69487
2018,349112.7934,4067895.349,243.5119476
2018,349109.8985,4067795.391,243.4697266
2018,349107.0035,4067695.433,243.2618561
2018,349104.1085,4067595.475,243.0341339
2018,349101.2136,4067495.517,245.4109802
2018,349098.3186,4067395.559,250.947525
2018,349095.4236,4067295.601,255.1164246
2018,349092.5287,4067195.643,258.6724854
2018,349089.6337,4067095.685,262.3356018
2018,349086.7388,4066995.726,265.7607117
2018,349083.8438,4066895.768,269.1498718
2018,349080.9488,4066795.81,273.394104
2018,349078.0539,4066695.852,279.5522461
2018,349077.4182,4066673.904,280
2018,349046.9911,4069032.669,284.4346924
2018,349044.0775,4068932.712,276.3658447
2018,349041.164,4068832.754,266.8196106
2018,349038.2504,4068732.796,258.3430786
2018,349035.3368,4068632.839,250.3286743
2018,349032.4233,4068532.881,245.1902771
2018,349029.5097,4068432.924,245.3262939
2018,349026.5962,4068332.966,244.4252167
2018,349023.6826,4068233.009,244.2142181
2018,349020.769,4068133.051,244.2030945
2018,349017.8555,4068033.094,244.1408081
2018,349014.9419,4067933.136,243.9535828
2018,349012.0283,4067833.179,243.8879089
2018,349009.1148,4067733.221,243.6686859
2018,349006.2012,4067633.263,243.4467468
2018,349003.2877,4067533.306,243.8717041
2018,349000.3741,4067433.348,247.3214417
2018,348997.4605,4067333.391,253.8743134
2018,348994.547,4067233.433,258.9134521
2018,348991.6334,4067133.476,262.9141846
2018,348988.7199,4067033.518,266.6747131
2018,348985.8063,4066933.561,270.2479553
2018,348982.8927,4066833.603,274.5040588
2018,348979.9792,4066733.646,277.7002563
2018,348978.1993,4066672.581,279.0767822
2018,348942.4805,4069004.888,283.405365
2018,348939.7425,4068904.925,275.4605408
2018,348937.0046,4068804.963,266.8739929
2018,348934.2667,4068705,257.9217224
2018,348931.5288,4068605.038,249.7165527
2018,348928.7909,4068505.075,245.4366302
2018,348926.053,4068405.113,245.0701141
2018,348923.3151,4068305.15,244.7394104
2018,348920.5772,4068205.188,244.6551819
2018,348917.8393,4068105.225,244.6141052
2018,348915.1014,4068005.263,244.4069061
2018,348912.3635,4067905.3,244.1118011
2018,348909.6256,4067805.338,244.0752869
2018,348906.8877,4067705.375,243.9555206
2018,348904.1498,4067605.413,243.9933624
2018,348901.4119,4067505.45,244
2018,348898.674,4067405.488,248.6810761
2018,348895.9361,4067305.525,255.4648132
2018,348893.1982,4067205.563,260.0315857
2018,348890.4603,4067105.6,264.517395
2018,348887.7224,4067005.638,269.2335815
2018,348884.9845,4066905.675,274.3005981
2018,348882.2466,4066805.713,276.6074829
2018,348880.3032,4066734.758,278.9552612
2018,348837.9698,4068942.711,280
2018,348835.604,4068842.739,274.2165222
2018,348833.2381,4068742.767,265.5054626
2018,348830.8723,4068642.795,257.7045288
2018,348828.5065,4068542.823,248.6455994
2018,348826.1406,4068442.851,245.8188629
2018,348823.7748,4068342.879,245.2099457
2018,348821.4089,4068242.907,245.0921936
2018,348819.0431,4068142.935,244.9909058
2018,348816.6772,4068042.963,244.7974396
2018,348814.3114,4067942.991,244.562439
2018,348811.9456,4067843.018,244.4704132
2018,348809.5797,4067743.046,244.2930908
2018,348807.2139,4067643.074,244.1940002
2018,348804.848,4067543.102,244
2018,348802.4822,4067443.13,244.6143494
2018,348800.1163,4067343.158,252.5703278
2018,348797.7505,4067243.186,258.7760925
2018,348795.3847,4067143.214,263.2022095
2018,348793.0188,4067043.242,267.6550598
2018,348790.653,4066943.27,272.7479858
2018,348788.2871,4066843.298,276.3571777
2018,348786.376,4066762.54,278.9571228
2018,348738.7509,4068916.252,281
2018,348736.3217,4068816.282,276.3146667
2018,348733.8925,4068716.311,266.2967224
2018,348731.4633,4068616.341,256.3762207
2018,348729.0341,4068516.37,246.105545
2018,348726.6049,4068416.4,245.978714
2018,348724.1757,4068316.429,245.7068787
2018,348721.7465,4068216.459,245.5357513
2018,348719.3174,4068116.488,245.3571625
2018,348716.8882,4068016.518,245.0916595
2018,348714.459,4067916.547,244.8999176
2018,348712.0298,4067816.577,244.7511597
2018,348709.6006,4067716.606,244.6916046
2018,348707.1714,4067616.636,244.567276
2018,348704.7422,4067516.665,244.4271851
2018,348702.313,4067416.695,249.3292999
2018,348699.8838,4067316.724,258.2064819
2018,348697.4547,4067216.754,262.5931702
2018,348695.0255,4067116.783,265.7731934
2018,348692.5963,4067016.813,270.3553162
2018,348690.1671,4066916.842,274.7503967
2018,348687.7379,4066816.872,278.708313
2018,348687.157,4066792.967,279.1657715
2018,348635.5632,4068917.575,281.0134583
2018,348633.2882,4068817.601,272.8938599
2018,348631.0131,4068717.627,263.3495483
2018,348628.7381,4068617.653,255.2255859
2018,348626.4631,4068517.679,246.9067993
2018,348624.1881,4068417.705,246.6964569
2018,348621.9131,4068317.73,246.2596283
2018,348619.6381,4068217.756,246.0217743
2018,348617.3631,4068117.782,245.7323761
2018,348615.0881,4068017.808,245.4990997
2018,348612.8131,4067917.834,245.3171997
2018,348610.538,4067817.86,245.1480865
2018,348608.263,4067717.886,245.197876
2018,348605.988,4067617.912,245.191391
2018,348603.713,4067517.937,245
2018,348601.438,4067417.963,248.4699707
2018,348599.163,4067317.989,257.9796448
2018,348596.888,4067218.015,264.4309998
2018,348594.613,4067118.041,268.5470276
2018,348592.3379,4067018.067,273.5796204
2018,348590.0629,4066918.093,276.2087402
2018,348587.9381,4066824.717,280.162323
2018,348532.3755,4068910.961,282.9936829
2018,348530.158,4068810.985,274.9717102
2018,348527.9406,4068711.01,266.5139465
2018,348525.7231,4068611.034,258.6188965
2018,348523.5057,4068511.059,249.513382
2018,348521.2882,4068411.083,247.5827942
2018,348519.0707,4068311.108,246.6751099
2018,348516.8533,4068211.133,246.4051056
2018,348514.6358,4068111.157,246.0771179
2018,348512.4184,4068011.182,245.9822235
2018,348510.2009,4067911.206,245.7842712
2018,348507.9835,4067811.231,245.7133636
2018,348505.766,4067711.256,245.9651794
2018,348503.5486,4067611.28,246.1805878
2018,348501.3311,4067511.305,252.6704712
2018,348499.1137,4067411.329,252.5779266
2018,348496.8962,4067311.354,251.3292084
2018,348494.6788,4067211.379,259.4477234
2018,348492.4613,4067111.403,267.499939
2018,348490.2439,4067011.428,274.7363892
2018,348488.0264,4066911.452,278.4806824
2018,348486.0733,4066823.394,281.4921265
2018,348431.8336,4068742.95,272.1507874
2018,348429.5958,4068642.975,265.333252
2018,348427.3581,4068543,255.0535889
2018,348425.1203,4068443.025,249.7398987
2018,348422.8826,4068343.05,247.10466
2018,348420.6448,4068243.075,246.930069
2018,348418.4071,4068143.1,246.8283539
2018,348416.1693,4068043.125,246.5349274
2018,348413.9316,4067943.15,246.3012085
2018,348411.6938,4067843.175,246.1698608
2018,348409.4561,4067743.2,246.3248291
2018,348407.2183,4067643.225,246.7514801
2018,348404.9805,4067543.25,253.5290985
2018,348402.7428,4067443.275,261.0886536
2018,348400.505,4067343.3,253.8376312
2018,348398.2673,4067243.325,256.7925415
2018,348396.0295,4067143.35,257.0537415
2018,348393.7918,4067043.375,268.6794739
2018,348391.554,4066943.401,267.2551575
2018,348389.3163,4066843.426,272.8677063
2018,348387.0785,4066743.451,284.5479126
2018,348386.8543,4066733.435,284.7544861
2018,348078.6141,4068736.335,281.1077576
2018,348105.3889,4068639.986,272.45047
2018,348132.1636,4068543.637,261.955719
2018,348158.9383,4068447.288,251.8124542
2018,348185.713,4068350.94,248.3605652
2018,348212.4877,4068254.591,247
2018,348239.2624,4068158.242,247
2018,348266.0372,4068061.893,247
2018,348292.8119,4067965.544,246.9871063
2018,348319.5866,4067869.195,246.6138458
2018,348346.3613,4067772.846,246.3378754
2018,348373.136,4067676.497,246.6972809
2018,348399.9107,4067580.148,248.3522644
2018,348426.6855,4067483.799,260.6444702
2018,348453.4602,4067387.45,251.4263763
2018,348480.2349,4067291.101,251.9195862
2018,348507.0096,4067194.752,262.7514038
2018,348533.7843,4067098.404,270.211792
2018,348560.559,4067002.055,274.2802429
2018,348587.3338,4066905.706,276.574646
2018,348609.1048,4066827.363,279.7721252
2018,347984.6869,4068703.262,280.7495728
2018,348011.4758,4068606.917,273.8708191
2018,348038.2647,4068510.572,262.4748535
2018,348065.0537,4068414.227,252.883667
2018,348091.8426,4068317.882,248.3956604
2018,348118.6315,4068221.537,247.0372009
2018,348145.4205,4068125.192,247.0070953
2018,348172.2094,4068028.847,247
2018,348198.9983,4067932.502,247
2018,348225.7873,4067836.157,246.8641815
2018,348252.5762,4067739.813,246.6547394
2018,348279.3651,4067643.468,246.9916229
2018,348306.1541,4067547.123,249.4420471
2018,348332.943,4067450.778,262.9946594
2018,348359.7319,4067354.433,259.5987549
2018,348386.5209,4067258.088,258.4701538
2018,348413.3098,4067161.743,255.9677124
2018,348440.0987,4067065.398,271.7468262
2018,348466.8877,4066969.053,276.4343567
2018,348493.6766,4066872.708,279.9769897
2018,348505.9171,4066828.686,281.3312073
2018,347888.1138,4068674.158,281.070343
2018,347914.7195,4068577.762,274.9273987
2018,347941.3253,4068481.367,264.6777039
2018,347967.931,4068384.971,255.351059
2018,347994.5368,4068288.575,248.8413849
2018,348021.1425,4068192.179,247.3661499
2018,348047.7483,4068095.784,247.402771
2018,348074.354,4067999.388,247.269989
2018,348100.9598,4067902.992,247.0434113
2018,348127.5655,4067806.597,247
2018,348154.1713,4067710.201,246.9807587
2018,348180.777,4067613.805,247.0100403
2018,348207.3828,4067517.409,249.5508423
2018,348233.9885,4067421.014,262.6562195
2018,348260.5943,4067324.618,266.2218628
2018,348287.2,4067228.222,267.2726746
2018,348313.8058,4067131.827,266.9790344
2018,348340.4115,4067035.431,261.268219
2018,348367.0173,4066939.035,262.7458496
2018,348393.623,4066842.639,274.393158
2018,348414.6356,4066766.508,284.2526245
2018,347783.6031,4068676.804,281.302124
2018,347810.4954,4068580.488,273.936554
2018,347837.3876,4068484.171,264.9596863
2018,347864.2799,4068387.855,255.8639679
2018,347891.1721,4068291.539,249.4545136
2018,347918.0643,4068195.223,247.9880981
2018,347944.9566,4068098.907,247.8242493
2018,347971.8488,4068002.591,247.6592712
2018,347998.7411,4067906.274,247.4972229
2018,348025.6333,4067809.958,247.3935242
2018,348052.5255,4067713.642,247.4065857
2018,348079.4178,4067617.326,247.4679718
2018,348106.31,4067521.01,247.7577362
2018,348133.2023,4067424.693,266.9558716
2018,348160.0945,4067328.377,271.5870972
2018,348186.9868,4067232.061,274.0776062
2018,348213.879,4067135.745,278.3821716
2018,348240.7712,4067039.429,278.4483948
2018,348267.6635,4066943.113,277.5245972
2018,348294.5557,4066846.796,279.1272888
2018,348321.448,4066750.48,267.4931335
2018,348343.198,4066672.581,285.5093079
2018,347677.7696,4068674.158,282.9182434
2018,347704.8119,4068577.884,274.5861816
2018,347731.8543,4068481.61,265.4647522
2018,347758.8966,4068385.336,255.8807373
2018,347785.9389,4068289.061,249.9023285
2018,347812.9813,4068192.787,248.0510406
2018,347840.0236,4068096.513,248
2018,347867.066,4068000.239,248
2018,347894.1083,4067903.965,247.9709625
2018,347921.1506,4067807.691,247.8986816
2018,347948.193,4067711.416,247.9468079
2018,347975.2353,4067615.142,247.9697266
2018,348002.2777,4067518.868,248.0031128
2018,348029.32,4067422.594,251.2428436
2018,348056.3623,4067326.32,272.5465698
2018,348083.4047,4067230.046,281.4058533
2018,348095.8121,4067185.874,284.8132935
2018,347583.8423,4068643.731,280.7584839
2018,347610.4737,4068547.342,273.3310852
2018,347637.1052,4068450.954,264.8347168
2018,347663.7366,4068354.565,256.1940613
2018,347690.3681,4068258.176,250.1340942
2018,347716.9995,4068161.788,248.8666382
2018,347743.6309,4068065.399,248.708847
2018,347770.2624,4067969.01,248.5170441
2018,347796.8938,4067872.622,248.4982147
2018,347823.5253,4067776.233,248.3207855
2018,347850.1567,4067679.845,248.3942413
2018,347876.7881,4067583.456,248.4548798
2018,347903.4196,4067487.067,248.5181732
2018,347930.051,4067390.679,248.9909668
2018,347956.6824,4067294.29,250.0070953
2018,347983.3139,4067197.902,293.7912292
2018,347993.9473,4067159.415,301.1474609
2018,347487.2692,4068614.627,289.2963867
2018,347514.1126,4068518.297,284.9822388
2018,347540.9559,4068421.967,267.1218567
2018,347567.7993,4068325.637,254.7160645
2018,347594.6427,4068229.307,250.1785278
2018,347621.4861,4068132.978,249.7842102
2018,347648.3294,4068036.648,249.2376862
2018,347675.1728,4067940.318,249.0484467
2018,347702.0162,4067843.988,249
2018,347728.8595,4067747.658,248.7494049
2018,347755.7029,4067651.328,248.8100281
2018,347782.5463,4067554.999,248.9180145
2018,347809.3897,4067458.669,248.9846344
2018,347836.233,4067362.339,249.0205841
2018,347863.0764,4067266.009,249
2018,347889.9198,4067169.679,257.7307739
2018,347916.7631,4067073.35,314.0770874
2018,347927.8013,4067033.738,312.8033142
2018,347394.6648,4068577.585,292.3887939
2018,347421.3011,4068481.198,280.5410156
2018,347447.9374,4068384.81,272.7093811
2018,347474.5737,4068288.423,259.8898315
2018,347501.21,4068192.036,250.9470367
2018,347527.8463,4068095.648,250
2018,347554.4826,4067999.261,249.8589935
2018,347581.1189,4067902.874,249.6036835
2018,347607.7552,4067806.487,249.0421906
2018,347634.3915,4067710.099,249.2297363
2018,347661.0278,4067613.712,249.2763519
2018,347687.6641,4067517.325,249.3613892
2018,347714.3004,4067420.938,249.332016
2018,347740.9367,4067324.55,249.3277283
2018,347767.573,4067228.163,249.4524231
2018,347794.2093,4067131.776,250.0152283
2018,347820.8456,4067035.388,263.3951721
2018,347847.4819,4066939.001,274.2029114
2018,347862.9783,4066882.925,280.6656494
2018,347329.8418,4068437.355,282.3723755
2018,347356.4849,4068340.97,276.4393616
2018,347383.128,4068244.585,265.5812683
2018,347409.7712,4068148.199,254.272934
2018,347436.4143,4068051.814,250.6023407
2018,347463.0574,4067955.428,250.3143311
2018,347489.7005,4067859.043,250.2458801
2018,347516.3436,4067762.658,249.7824249
2018,347542.9867,4067666.272,249.9388428
2018,347569.6299,4067569.887,249.8387909
2018,347596.273,4067473.501,249.7286377
2018,347622.9161,4067377.116,249.684433
2018,347649.5592,4067280.731,249.5801239
2018,347676.2023,4067184.345,250
2018,347702.8454,4067087.96,249.9413452
2018,347729.4886,4066991.575,249.6292267
2018,347756.1317,4066895.189,252.0270081
2018,347782.7748,4066798.804,253.2178802
2018,347809.4179,4066702.418,274.0730896
